MESS_DATUM,Supply,Return 
2020010311,100.37,59.57
2020010312,98.19,55.47
2020010313,99.26,59.4
2020010314,97.42999999999999,57.3
2020010315,94.27,56.27
2020010316,91.48,58.23
2020010317,101.64,59.9
2020010318,104.17,58.2
2020010319,97.50999999999999,59.27
2020010320,102.02,59.33
2020010321,97.28,57.33
2020010322,104.23,59.47
2020010323,105.83999999999999,57.6
2020010400,97.09,60.57
2020010401,102.78,56.53
2020010402,103.11,59.57
2020010403,96.97999999999999,60.6
2020010404,98.54,58.53
2020010405,98.2,57.33
2020010406,98.96,60.27
2020010407,98.42999999999999,59.13
2020010408,95.38,58.97
2020010409,97.37,58.03
2020010410,100.82,56.77
2020010411,94.39,58.57
2020010412,100.86,59.1
2020010413,93.88,58.83
2020010414,94.25999999999999,59.13
2020010415,98.76,60.33
2020010416,103.53999999999999,56.43
2020010417,98.25,56.53
2020010418,98.58999999999999,56.6
2020010419,102.41,58.83
2020010420,108.0,58.0
2020010421,104.48,60.03
2020010422,108.94,60.17
2020010423,105.01,57.23
2020010500,104.4,60.07
2020010501,102.39,57.97
2020010502,100.74000000000001,59.73
2020010503,102.87,60.83
2020010504,101.81,59.9
2020010505,107.37,58.17
2020010506,104.24,58.3
2020010507,110.02,59.47
2020010508,110.41000000000001,59.73
2020010509,106.39,59.53
2020010510,105.1,60.97
2020010511,102.76,59.67
2020010512,95.76,57.37
2020010513,97.66,57.33
2020010514,96.49000000000001,56.4
2020010515,100.85,59.43
2020010516,100.63000000000001,58.37
2020010517,98.23,56.23
2020010518,96.15,56.07
2020010519,100.09,57.07
2020010520,97.64,57.03
2020010521,100.55,59.1
2020010522,99.69,59.03
2020010523,100.59,60.07
2020010600,98.5,60.13
2020010601,94.24000000000001,59.2
2020010602,101.53,60.23
2020010603,100.85000000000001,56.23
2020010604,103.83,60.33
2020010605,100.2,57.33
2020010606,101.94,60.3
2020010607,101.77000000000001,58.23
2020010608,103.9,60.23
2020010609,101.71000000000001,56.23
2020010610,103.32000000000001,58.2
2020010611,94.7,60.13
2020010612,96.64,59.97
2020010613,101.24,58.83
2020010614,94.48,57.87
2020010615,100.61,58.97
2020010616,101.55,60.1
2020010617,101.83,57.03
2020010618,94.32000000000001,58.07
2020010619,98.77,58.13
2020010620,104.04,57.4
2020010621,101.54,57.67
2020010622,105.41000000000001,57.9
2020010623,109.98,60.23
2020010700,101.91999999999999,58.43
2020010701,104.96,60.3
2020010702,107.91,59.0
2020010703,104.86,60.97
2020010704,99.72,59.93
2020010705,103.19,58.83
2020010706,96.71000000000001,56.57
2020010707,98.28,58.33
2020010708,93.69,56.1
2020010709,100.76,60.0
2020010710,100.89,55.77
2020010711,93.32,55.6
2020010712,97.39,58.47
2020010713,89.67,58.4
2020010714,97.97,55.5
2020010715,98.31,55.67
2020010716,98.99,57.13
2020010717,101.35,58.97
2020010718,99.56,58.0
2020010719,101.22,56.8
2020010720,99.83000000000001,57.73
2020010721,97.77,57.77
2020010722,100.1,55.67
2020010723,95.19,55.6
2020010800,98.21000000000001,58.53
2020010801,98.58000000000001,56.57
2020010802,97.17,59.57
2020010803,90.54,57.57
2020010804,91.75,58.57
2020010805,91.71,57.63
2020010806,95.49,59.6
2020010807,95.74,55.5
2020010808,98.36,59.33
2020010809,94.39999999999999,58.3
2020010810,93.14,58.07
2020010811,87.44,55.83
2020010812,85.94000000000001,57.73
2020010813,87.07,54.67
2020010814,92.97,55.63
2020010815,86.80000000000001,56.57
2020010816,94.2,55.63
2020010817,89.02,57.83
2020010818,89.28999999999999,54.97
2020010819,90.0,57.17
2020010820,98.76,56.33
2020010821,91.12,57.23
2020010822,90.89,59.4
2020010823,95.98,57.47
2020010900,97.19,58.43
2020010901,92.96000000000001,55.7
2020010902,95.38000000000001,56.4
2020010903,91.26,58.37
2020010904,97.03,57.43
2020010905,90.10000000000001,55.4
2020010906,91.3,56.17
2020010907,90.98,54.97
2020010908,96.21,55.97
2020010909,88.25,56.17
2020010910,94.66,59.03
2020010911,95.56,54.87
2020010912,87.39,54.5
2020010913,85.78,57.4
2020010914,90.79,58.37
2020010915,89.66,57.33
2020010916,82.62,56.23
2020010917,85.38000000000001,54.23
2020010918,92.36,58.23
2020010919,90.64,56.27
2020010920,90.26,55.2
2020010921,87.08000000000001,54.23
2020010922,87.86,57.23
2020010923,87.82000000000001,58.23
2020011000,89.60000000000001,58.2
2020011001,89.05000000000001,55.23
2020011002,85.94,58.2
2020011003,87.55,55.3
2020011004,90.98,58.37
2020011005,87.87,58.4
2020011006,91.48,58.4
2020011007,90.85,58.93
2020011008,97.08,55.03
2020011009,96.82,55.1
2020011010,91.78,57.0
2020011011,95.82000000000001,57.07
2020011012,93.66999999999999,58.1
2020011013,87.26,56.03
2020011014,90.43,55.53
2020011015,94.34,59.03
2020011016,98.55,59.3
2020011017,101.14,57.2
2020011018,96.01,59.23
2020011019,96.85,58.3
2020011020,104.01,60.37
2020011021,101.85,59.6
2020011022,105.72999999999999,57.47
2020011023,104.15,58.37
2020011100,100.73,60.63
2020011101,103.33000000000001,60.57
2020011102,101.5,59.87
2020011103,106.86,59.87
2020011104,98.61,59.8
2020011105,105.75,57.03
2020011106,106.47,57.5
2020011107,108.27,59.67
2020011108,107.47,60.5
2020011109,99.93,61.0
2020011110,101.49000000000001,57.73
2020011111,102.86,59.43
2020011112,100.58,56.27
2020011113,102.35000000000001,58.2
2020011114,100.10000000000001,57.23
2020011115,103.61999999999999,57.3
2020011116,101.95,60.23
2020011117,104.33999999999999,60.27
2020011118,98.31,58.2
2020011119,103.02,56.17
2020011120,98.78,59.13
2020011121,100.83000000000001,58.07
2020011122,97.0,57.03
2020011123,102.44,57.03
2020011200,95.14,58.97
2020011201,98.1,58.97
2020011202,99.09,55.97
2020011203,94.62,56.03
2020011204,101.32000000000001,56.07
2020011205,95.99,56.1
2020011206,100.79,59.17
2020011207,102.92,60.23
2020011208,102.85000000000001,57.2
2020011209,102.87,58.2
2020011210,96.22,56.17
2020011211,94.57000000000001,57.2
2020011212,96.56,56.33
2020011213,102.67,59.33
2020011214,95.00999999999999,58.3
2020011215,98.43,59.17
2020011216,98.39999999999999,55.93
2020011217,93.66,57.77
2020011218,96.56,59.67
2020011219,99.23,58.5
2020011220,98.49000000000001,58.37
2020011221,94.21000000000001,58.37
2020011222,94.47,57.43
2020011223,93.7,57.57
2020011300,98.97,58.6
2020011301,96.05,56.77
2020011302,97.17999999999999,59.77
2020011303,95.05,59.93
2020011304,99.17,58.03
2020011305,100.88,57.47
2020011306,99.41,60.93
2020011307,97.78999999999999,57.43
2020011308,98.42,57.3
2020011309,101.98,59.03
2020011310,95.72,57.93
2020011311,98.25,55.67
2020011312,91.14999999999999,56.6
2020011313,92.92,56.5
2020011314,90.3,57.43
2020011315,92.45,56.83
2020011316,98.39,57.83
2020011317,95.0,56.83
2020011318,100.55,57.0
2020011319,100.5,57.1
2020011320,98.79,56.23
2020011321,102.55999999999999,56.27
2020011322,104.05000000000001,58.23
2020011323,103.66999999999999,58.27
2020011400,95.22,56.2
2020011401,99.96,56.13
2020011402,92.86,59.97
2020011403,92.64999999999999,57.43
2020011404,94.11,56.23
2020011405,97.38,57.3
2020011406,88.72,58.27
2020011407,96.55,55.27
2020011408,90.46000000000001,56.07
2020011409,95.33,54.97
2020011410,87.17,56.97
2020011411,95.41999999999999,58.93
2020011412,90.11,56.93
2020011413,91.22,54.8
2020011414,86.43,57.7
2020011415,85.87,54.57
2020011416,89.33000000000001,56.57
2020011417,87.4,58.7
2020011418,87.13,54.63
2020011419,88.15,55.57
2020011420,88.80999999999999,54.27
2020011421,88.02,54.17
2020011422,90.97,55.17
2020011423,85.41999999999999,55.1
2020011500,89.07000000000001,58.07
2020011501,84.6,58.17
2020011502,82.99,54.13
2020011503,87.91,53.93
2020011504,86.92,54.83
2020011505,88.13000000000001,55.9
2020011506,83.87,56.03
2020011507,85.36,55.97
2020011508,82.9,56.0
2020011509,82.96000000000001,54.87
2020011510,86.5,57.67
2020011511,82.15,55.57
2020011512,82.31,53.5
2020011513,82.21,54.47
2020011514,84.18,53.5
2020011515,87.98,55.67
2020011516,87.10000000000001,56.7
2020011517,84.14,54.77
2020011518,82.66000000000001,57.9
2020011519,86.50999999999999,54.47
2020011520,93.71,58.5
2020011521,101.36,56.8
2020011522,99.99000000000001,58.9
2020011523,97.22,57.93
2020011600,99.48,57.07
2020011601,94.78,58.17
2020011602,99.4,56.17
2020011603,102.73,56.13
2020011604,101.22,60.53
2020011605,105.50999999999999,58.6
2020011606,104.34,59.67
2020011607,104.66,59.6
2020011608,106.24,58.6
2020011609,104.36999999999999,56.43
2020011610,94.77,60.03
2020011611,97.35,58.67
2020011612,90.61999999999999,59.3
2020011613,91.41000000000001,58.23
2020011614,90.76,59.23
2020011615,93.59,57.17
2020011616,96.28999999999999,55.63
2020011617,95.15,55.83
2020011618,100.37,59.63
2020011619,95.86999999999999,55.77
2020011620,100.23,57.03
2020011621,94.42,56.23
2020011622,101.91999999999999,59.43
2020011623,95.96000000000001,59.4
2020011700,101.98,56.47
2020011701,102.55,58.67
2020011702,104.39999999999999,56.63
2020011703,99.85,57.43
2020011704,96.29,57.33
2020011705,98.01,59.37
2020011706,95.27,59.1
2020011707,94.31,58.97
2020011708,100.4,55.9
2020011709,94.97,55.77
2020011710,89.14,58.33
2020011711,86.57000000000001,56.9
2020011712,92.05,58.53
2020011713,88.49,56.27
2020011714,86.87,55.37
2020011715,93.97,56.57
2020011716,91.71000000000001,54.57
2020011717,85.16,55.6
2020011718,90.75,56.03
2020011719,95.62,59.33
2020011720,89.01,58.33
2020011721,96.14,59.3
2020011722,94.86999999999999,56.3
2020011723,97.71000000000001,59.37
2020011800,98.03,56.47
2020011801,95.13,58.6
2020011802,91.87,59.8
2020011803,95.19999999999999,57.93
2020011804,101.05000000000001,57.07
2020011805,94.83999999999999,56.27
2020011806,101.6,57.27
2020011807,99.86,58.7
2020011808,104.04,56.9
2020011809,100.69000000000001,59.57
2020011810,100.07,57.47
2020011811,104.5,57.3
2020011812,100.89,60.27
2020011813,102.11,57.2
2020011814,99.89,57.23
2020011815,101.84,57.4
2020011816,105.24,59.47
2020011817,104.35,60.5
2020011818,105.07,56.8
2020011819,105.72999999999999,56.77
2020011820,103.93,58.73
2020011821,106.08,57.87
2020011822,107.31,60.03
2020011823,109.27,60.33
2020011900,105.0,60.1
2020011901,108.2,58.0
2020011902,108.15,61.03
2020011903,103.55000000000001,59.23
2020011904,103.43,60.33
2020011905,110.08,60.3
2020011906,105.19,59.33
2020011907,102.79,57.17
2020011908,108.66,57.2
2020011909,107.17,59.0
2020011910,103.36,57.33
2020011911,101.46000000000001,58.9
2020011912,97.76,58.67
2020011913,93.53,57.6
2020011914,96.58,55.67
2020011915,92.47,56.9
2020011916,103.57,59.3
2020011917,100.50999999999999,61.1
2020011918,105.59,58.63
2020011919,109.52,61.13
2020011920,108.63,59.77
2020011921,106.05,61.87
2020011922,115.49,61.3
2020011923,117.14,60.67
2020012000,111.66999999999999,61.27
2020012001,105.5,61.83
2020012002,110.65,59.87
2020012003,114.58,60.93
2020012004,106.86,58.63
2020012005,100.97999999999999,60.3
2020012006,98.05000000000001,58.73
2020012007,96.94,60.5
2020012008,97.53,56.4
2020012009,102.32,56.43
2020012010,97.32000000000001,59.2
2020012011,95.58,59.93
2020012012,94.44999999999999,55.77
2020012013,97.26,59.7
2020012014,94.61999999999999,57.6
2020012015,99.05,59.7
2020012016,102.15,59.87
2020012017,95.97,57.03
2020012018,94.47,58.2
2020012019,97.5,58.47
2020012020,97.11,56.53
2020012021,104.33,58.67
2020012022,101.36,58.6
2020012023,106.38000000000001,57.57
2020012100,99.67999999999999,58.47
2020012101,106.31,56.7
2020012102,101.67,60.7
2020012103,104.88000000000001,60.9
2020012104,103.6,56.93
2020012105,108.42999999999999,60.13
2020012106,102.54,57.0
2020012107,101.89,56.93
2020012108,105.66000000000001,58.9
2020012109,104.68,56.87
2020012110,106.24,60.77
2020012111,102.26,59.57
2020012112,96.91,58.53
2020012113,104.07,56.47
2020012114,97.69,60.37
2020012115,97.32000000000001,59.37
2020012116,96.09,56.47
2020012117,104.58,57.53
2020012118,104.79,57.5
2020012119,102.31,56.5
2020012120,99.89,57.37
2020012121,99.69999999999999,59.27
2020012122,101.77,59.27
2020012123,95.13,57.33
2020012200,104.86999999999999,56.43
2020012201,100.89999999999999,57.47
2020012202,102.0,59.43
2020012203,98.41,56.43
2020012204,104.01,56.4
2020012205,99.0,60.33
2020012206,99.59,59.3
2020012207,99.68,56.17
2020012208,99.58,57.1
2020012209,100.17,60.0
2020012210,100.14999999999999,58.8
2020012211,91.78,58.63
2020012212,92.82,59.63
2020012213,98.42,56.57
2020012214,96.52000000000001,55.57
2020012215,97.39,58.63
2020012216,94.87,58.73
2020012217,98.23,58.73
2020012218,92.84,57.8
2020012219,96.29,56.87
2020012220,98.99,57.93
2020012221,99.66,58.0
2020012222,98.73,59.03
2020012223,103.11,60.1
2020012300,102.83,58.13
2020012301,95.23,59.2
2020012302,97.05,58.37
2020012303,102.37,60.17
2020012304,97.48,59.2
2020012305,100.28,59.27
2020012306,102.33000000000001,57.23
2020012307,97.47,56.23
2020012308,99.44,57.27
2020012309,102.44,56.13
2020012310,102.08,59.0
2020012311,94.92,59.9
2020012312,94.5,59.87
2020012313,101.66,59.93
2020012314,99.85,59.97
2020012315,102.32000000000001,60.03
2020012316,97.87,60.07
2020012317,97.17,58.07
2020012318,103.38000000000001,58.07
2020012319,99.46,57.27
2020012320,101.0,56.77
2020012321,103.38000000000001,60.37
2020012322,112.31,60.8
2020012323,108.91,60.63
2020012400,104.5,60.6
2020012401,105.42,57.67
2020012402,110.03999999999999,60.77
2020012403,108.35,60.8
2020012404,108.61,60.87
2020012405,105.42,60.8
2020012406,113.53999999999999,61.8
2020012407,105.74000000000001,59.73
2020012408,106.44,59.63
2020012409,105.53,59.5
2020012410,106.04,60.37
2020012411,110.34,57.4
2020012412,108.53,60.33
2020012413,107.93,59.37
2020012414,104.76,58.33
2020012415,101.61999999999999,61.27
2020012416,106.91000000000001,58.23
2020012417,105.67,60.2
2020012418,102.22,59.23
2020012419,106.21000000000001,57.2
2020012420,102.02,61.17
2020012421,104.79,60.23
2020012422,107.98,60.23
2020012423,100.83999999999999,57.27
2020012500,106.37,57.33
2020012501,106.78,58.33
2020012502,107.6,57.33
2020012503,104.8,61.3
2020012504,110.55,61.27
2020012505,105.84,61.23
2020012506,103.47,57.2
2020012507,106.45,57.17
2020012508,106.78,59.13
2020012509,102.16,59.1
2020012510,104.55000000000001,60.07
2020012511,108.92,61.03
2020012512,101.25,57.97
2020012513,107.32,57.93
2020012514,100.68,57.87
2020012515,101.36,56.93
2020012516,108.63,58.0
2020012517,100.37,57.0
2020012518,108.01,58.03
2020012519,104.09,61.07
2020012520,108.92999999999999,61.13
2020012521,106.58000000000001,57.23
2020012522,106.54,58.33
2020012523,102.03,60.43
2020012600,107.87,61.53
2020012601,108.61,58.67
2020012602,105.22,59.8
2020012603,113.62,57.87
2020012604,108.25,60.77
2020012605,106.61,60.8
2020012606,104.27,57.63
2020012607,103.72,58.63
2020012608,110.13,57.6
2020012609,104.74000000000001,58.57
2020012610,103.85000000000001,60.4
2020012611,106.5,57.33
2020012612,107.78,60.5
2020012613,105.74,59.5
2020012614,111.41,58.47
2020012615,109.19,61.33
2020012616,104.06,58.23
2020012617,106.58,60.2
2020012618,105.24,58.1
2020012619,106.29,61.03
2020012620,105.85,59.0
2020012621,109.08000000000001,59.07
2020012622,101.84,59.23
2020012623,101.72,57.13
2020012700,109.62,58.13
2020012701,107.49,57.1
2020012702,106.14,56.97
2020012703,99.15,60.83
2020012704,105.35000000000001,59.73
2020012705,100.86,59.6
2020012706,96.61,59.33
2020012707,99.86,58.17
2020012708,99.91,56.87
2020012709,96.31,56.8
2020012710,97.22,55.77
2020012711,95.94,57.63
2020012712,99.55000000000001,58.57
2020012713,93.75999999999999,56.43
2020012714,94.07,55.43
2020012715,98.44000000000001,56.4
2020012716,95.34,56.4
2020012717,93.75,57.47
2020012718,97.08,59.6
2020012719,95.07,57.67
2020012720,100.60000000000001,56.7
2020012721,94.5,56.73
2020012722,95.94000000000001,57.73
2020012723,97.44999999999999,56.77
2020012800,98.08,59.0
2020012801,100.46,60.13
2020012802,101.25,56.17
2020012803,103.49,57.17
2020012804,99.49000000000001,60.07
2020012805,92.85,56.97
2020012806,94.35000000000001,59.87
2020012807,96.83,58.93
2020012808,100.96000000000001,56.9
2020012809,92.77,58.83
2020012810,96.31,59.83
2020012811,91.82000000000001,57.73
2020012812,101.74000000000001,57.9
2020012813,97.28,59.77
2020012814,103.22,60.17
2020012815,96.26,59.33
2020012816,103.99000000000001,60.53
2020012817,107.53,59.3
2020012818,109.47999999999999,59.77
2020012819,113.73,59.87
2020012820,112.67,58.83
2020012821,109.08,59.5
2020012822,104.72,58.0
2020012823,101.16,56.93
2020012900,99.86,58.9
2020012901,99.78,58.0
2020012902,101.34,60.13
2020012903,104.3,58.0
2020012904,98.79,59.83
2020012905,103.69,58.77
2020012906,104.56,59.73
2020012907,98.67,58.83
2020012908,106.8,61.43
2020012909,109.82000000000001,60.37
2020012910,96.75999999999999,59.47
2020012911,100.69,57.5
2020012912,104.17,60.73
2020012913,99.06,56.5
2020012914,100.95,59.63
2020012915,98.92,57.9
2020012916,107.02,59.77
2020012917,106.5,59.63
2020012918,103.83,58.67
2020012919,100.46,57.67
2020012920,97.67,58.7
2020012921,105.32000000000001,58.9
2020012922,98.89,56.97
2020012923,101.01,56.9
2020013000,107.13,56.8
2020013001,98.46,56.77
2020013002,101.39,57.73
2020013003,106.15,60.53
2020013004,98.75,57.27
2020013005,101.49000000000001,60.23
2020013006,97.21,60.0
2020013007,96.01,56.9
2020013008,95.49,59.77
2020013009,91.42,58.7
2020013010,91.6,55.67
2020013011,92.80999999999999,59.6
2020013012,95.08999999999999,59.43
2020013013,95.04,59.37
2020013014,97.24000000000001,59.37
2020013015,95.48,57.37
2020013016,90.35000000000001,56.4
2020013017,98.39999999999999,59.43
2020013018,91.34,55.33
2020013019,90.42,56.3
2020013020,98.58000000000001,57.4
2020013021,95.94,57.43
2020013022,90.35,56.5
2020013023,92.54,58.33
2020013100,96.61,57.03
2020013101,89.19,56.77
2020013102,91.65,55.67
2020013103,86.27,57.77
2020013104,95.36,54.9
2020013105,87.28,59.0
2020013106,89.17,57.03
2020013107,96.11,55.23
2020013108,91.38000000000001,55.23
2020013109,91.77,55.2
2020013110,94.64,56.13
2020013111,88.85000000000001,54.87
2020013112,90.35,55.83
2020013113,87.5,55.8
2020013114,85.07,54.6
2020013115,87.71000000000001,58.57
2020013116,93.06,58.5
2020013117,84.19,58.43
2020013118,89.82,56.47
2020013119,86.03,58.5
2020013120,86.87,58.5
2020013121,91.82,54.43
2020013122,90.86,58.2
2020013123,88.25999999999999,57.13
2020020100,87.66,54.97
2020020101,90.93,55.0
2020020102,83.13000000000001,55.07
2020020103,91.60000000000001,58.4
2020020104,87.6,58.33
2020020105,91.73,56.23
2020020106,84.42,55.23
2020020107,87.36,57.5
2020020108,90.97,58.37
2020020109,86.98,54.37
2020020110,85.19999999999999,56.43
2020020111,84.8,58.3
2020020112,86.09,54.23
2020020113,84.29,58.17
2020020114,93.33,55.53
2020020115,87.79,56.4
2020020116,93.17,58.53
2020020117,92.66,57.63
2020020118,94.08,57.83
2020020119,97.1,55.1
2020020120,89.29,57.07
2020020121,89.46,58.17
2020020122,89.96,59.13
2020020123,87.54,56.07
2020020200,94.96,58.27
2020020201,98.08,58.3
2020020202,97.61999999999999,55.6
2020020203,97.0,59.63
2020020204,98.91000000000001,57.9
2020020205,99.17,57.9
2020020206,93.5,55.93
2020020207,97.07,56.97
2020020208,97.08999999999999,57.93
2020020209,96.19999999999999,56.93
2020020210,98.66,57.87
2020020211,94.09,55.8
2020020212,95.01,57.73
2020020213,92.75,57.67
2020020214,100.72,58.7
2020020215,92.56,56.87
2020020216,99.5,56.1
2020020217,102.41,59.2
2020020218,99.73,56.2
2020020219,101.48,58.23
2020020220,101.00999999999999,59.3
2020020221,101.78,60.43
2020020222,101.33000000000001,59.4
2020020223,97.44,60.33
2020020300,101.98,59.37
2020020301,101.39,60.23
2020020302,99.17999999999999,56.13
2020020303,101.87,60.0
2020020304,99.23,60.0
2020020305,93.51,59.03
2020020306,102.09,55.87
2020020307,98.47999999999999,56.6
2020020308,99.42,59.5
2020020309,94.61999999999999,59.3
2020020310,93.84,59.13
2020020311,95.53999999999999,56.1
2020020312,95.16,55.1
2020020313,94.03999999999999,55.13
2020020314,97.44999999999999,58.27
2020020315,97.73,55.3
2020020316,96.71,57.27
2020020317,94.24000000000001,59.4
2020020318,91.05,56.5
2020020319,99.61999999999999,55.6
2020020320,94.3,58.77
2020020321,97.47,58.93
2020020322,100.82,60.1
2020020323,103.31,60.17
2020020400,97.52,59.17
2020020401,96.19,58.27
2020020402,103.18,56.53
2020020403,98.52000000000001,58.73
2020020404,102.7,60.7
2020020405,104.86,60.93
2020020406,100.72,59.0
2020020407,103.88,59.83
2020020408,101.05,57.83
2020020409,106.45,60.8
2020020410,103.77,59.7
2020020411,104.8,56.53
2020020412,98.22,58.2
2020020413,99.04,60.23
2020020414,97.08,59.93
2020020415,99.65,57.87
2020020416,97.75,57.93
2020020417,100.65,57.07
2020020418,99.28999999999999,60.13
2020020419,93.95,59.13
2020020420,96.41,58.33
2020020421,99.66,56.5
2020020422,101.37,56.73
2020020423,106.22,58.97
2020020500,108.49,61.17
2020020501,106.85000000000001,61.4
2020020502,107.39999999999999,60.8
2020020503,104.43,57.9
2020020504,112.98,59.13
2020020505,110.95,62.37
2020020506,114.27,61.47
2020020507,112.57,58.67
2020020508,116.77000000000001,60.4
2020020509,110.73,59.83
2020020510,105.75999999999999,61.3
2020020511,106.14,58.77
2020020512,98.47,59.27
2020020513,96.01,60.03
2020020514,95.24,58.93
2020020515,95.55,56.97
2020020516,95.79,60.07
2020020517,101.42,57.17
2020020518,99.22,58.3
2020020519,97.0,56.43
2020020520,101.12,56.5
2020020521,101.0,58.47
2020020522,98.82000000000001,59.57
2020020523,100.53,59.67
2020020600,97.88000000000001,58.73
2020020601,98.39,58.8
2020020602,97.68,59.67
2020020603,101.77,59.6
2020020604,103.36999999999999,56.6
2020020605,102.67,57.5
2020020606,96.53,60.5
2020020607,101.95,60.47
2020020608,98.60000000000001,56.37
2020020609,97.6,60.3
2020020610,101.24,59.13
2020020611,96.81,56.97
2020020612,95.19000000000001,58.9
2020020613,94.69,56.8
2020020614,101.2,55.8
2020020615,95.96,56.83
2020020616,98.58,55.87
2020020617,101.30000000000001,56.9
2020020618,95.03,55.93
2020020619,101.82,55.93
2020020620,93.54,58.9
2020020621,99.0,59.87
2020020622,93.41999999999999,59.93
2020020623,99.09,60.03
2020020700,94.73,58.17
2020020701,95.31,56.13
2020020702,96.34,57.13
2020020703,97.99000000000001,59.23
2020020704,98.86,58.27
2020020705,99.66,58.33
2020020706,97.86,59.4
2020020707,102.4,56.37
2020020708,98.42,60.3
2020020709,98.28,57.13
2020020710,100.9,60.03
2020020711,102.2,56.9
2020020712,96.51,55.87
2020020713,97.51,57.87
2020020714,95.67999999999999,58.97
2020020715,102.27000000000001,57.07
2020020716,101.44,57.13
2020020717,102.42,56.13
2020020718,97.91999999999999,58.27
2020020719,102.28999999999999,58.3
2020020720,99.86,60.3
2020020721,104.83,60.33
2020020722,99.07,57.33
2020020723,100.81,59.37
2020020800,105.17,59.53
2020020801,101.38000000000001,56.7
2020020802,103.77000000000001,59.9
2020020803,101.71,58.0
2020020804,108.06,61.17
2020020805,106.97,60.33
2020020806,110.37,60.5
2020020807,110.19999999999999,60.6
2020020808,109.14999999999999,60.43
2020020809,101.69000000000001,59.9
2020020810,102.35000000000001,60.57
2020020811,94.72,57.0
2020020812,95.44,55.77
2020020813,97.14,57.5
2020020814,92.42999999999999,59.3
2020020815,96.78999999999999,56.27
2020020816,99.45,56.47
2020020817,90.72,59.4
2020020818,94.89999999999999,57.43
2020020819,90.99000000000001,56.2
2020020820,89.45,57.3
2020020821,95.96,57.43
2020020822,92.38,57.47
2020020823,92.12,57.73
2020020900,95.39,55.57
2020020901,92.85,57.63
2020020902,100.06,59.53
2020020903,93.0,58.53
2020020904,90.29,55.53
2020020905,93.87,59.4
2020020906,97.72,57.4
2020020907,94.29,58.73
2020020908,97.99,56.3
2020020909,92.80999999999999,55.1
2020020910,91.05999999999999,57.93
2020020911,87.99,54.77
2020020912,88.65,58.53
2020020913,86.59,58.17
2020020914,90.44,58.03
2020020915,80.50999999999999,53.77
2020020916,82.63,54.63
2020020917,81.71000000000001,54.57
2020020918,90.5,56.1
2020020919,89.07000000000001,55.23
2020020920,86.05,57.13
2020020921,87.49000000000001,58.03
2020020922,92.53,59.7
2020020923,95.08,55.37
2020021000,95.2,57.17
2020021001,93.74000000000001,59.23
2020021002,93.39,58.27
2020021003,98.86999999999999,58.43
2020021004,94.89,56.47
2020021005,93.3,57.53
2020021006,93.03,57.53
2020021007,96.39,59.77
2020021008,96.14,58.67
2020021009,99.43,55.67
2020021010,102.64,57.97
2020021011,97.12,60.17
2020021012,97.98,59.13
2020021013,92.17999999999999,57.8
2020021014,103.51,58.57
2020021015,100.93,59.9
2020021016,100.64,60.17
2020021017,93.99,57.13
2020021018,97.89,59.3
2020021019,96.94000000000001,59.57
2020021020,98.51,57.23
2020021021,97.06,58.2
2020021022,107.25999999999999,58.1
2020021023,103.77,57.43
2020021100,103.96,60.6
2020021101,107.98,58.37
2020021102,111.14999999999999,57.47
2020021103,103.67,60.17
2020021104,100.9,61.03
2020021105,106.32000000000001,57.07
2020021106,106.81,59.73
2020021107,105.75,60.5
2020021108,98.68,60.5
2020021109,102.55,56.5
2020021110,95.2,57.37
2020021111,97.68,57.4
2020021112,102.55,59.33
2020021113,103.39,57.17
2020021114,106.81,56.7
2020021115,101.75,57.9
2020021116,101.8,59.7
2020021117,99.17999999999999,56.63
2020021118,102.84,57.17
2020021119,97.2,56.67
2020021120,101.71,56.77
2020021121,104.45,56.87
2020021122,108.05,61.37
2020021123,106.99,58.1
2020021200,100.24000000000001,57.2
2020021201,103.51,58.87
2020021202,102.25,59.0
2020021203,99.15,60.9
2020021204,102.25,57.13
2020021205,105.47,59.93
2020021206,101.93,61.03
2020021207,104.18,61.07
2020021208,106.29,56.87
2020021209,107.4,57.9
2020021210,105.30999999999999,56.77
2020021211,106.11,56.53
2020021212,98.53,60.47
2020021213,96.05000000000001,60.4
2020021214,103.4,57.67
2020021215,105.22,59.4
2020021216,101.87,57.5
2020021217,105.17,60.83
2020021218,99.91,58.43
2020021219,105.74,58.5
2020021220,101.17,58.23
2020021221,106.58,59.37
2020021222,99.0,61.0
2020021223,105.55999999999999,58.93
2020021300,101.46000000000001,60.07
2020021301,108.91999999999999,58.1
2020021302,100.59,60.23
2020021303,101.25999999999999,58.27
2020021304,106.15,57.37
2020021305,108.14999999999999,57.77
2020021306,110.42999999999999,61.63
2020021307,103.56,57.63
2020021308,107.89,60.27
2020021309,101.55999999999999,61.1
2020021310,107.19,59.93
2020021311,97.84,59.7
2020021312,101.7,59.63
2020021313,104.26,59.57
2020021314,106.38,56.63
2020021315,97.97,60.77
2020021316,104.22,59.0
2020021317,108.57,59.0
2020021318,105.64,60.23
2020021319,109.2,59.2
2020021320,100.63,57.1
2020021321,104.98,61.0
2020021322,104.32000000000001,60.03
2020021323,109.09,58.03
2020021400,102.26,57.37
2020021401,102.51,58.17
2020021402,106.83,57.1
2020021403,101.29,57.03
2020021404,101.67,57.97
2020021405,99.55,59.87
2020021406,107.16,56.83
2020021407,102.53,60.83
2020021408,98.69,60.83
